Time;cDAQ9189-1D36166Mod2/ai0;cDAQ9189-1D36166Mod3/ai1;rms
16-12-2021 18:23:45.457;2.14987723714;0.53273079039;2.14987723714
16-12-2021 18:23:45.458;12.49829147918;11.50921156473;12.49829147918
16-12-2021 18:23:45.459;3.9353269618;4.88287029009;3.9353269618
16-12-2021 18:23:45.460;10.17950611798;9.84418920282;10.17950611798
16-12-2021 18:23:45.461;8.28231809518;5.26028735814;8.28231809518
16-12-2021 18:23:45.462;10.8131024027;10.0280792477;10.8131024027
16-12-2021 18:23:45.463;10.64142526588;8.2551752261;10.64142526588
16-12-2021 18:23:45.464;7.79613084426;7.34637442518;7.79613084426
16-12-2021 18:23:45.465;8.77135600426;7.18044590793;8.77135600426
16-12-2021 18:23:45.466;5.91064552338;6.01864630342;5.91064552338
16-12-2021 18:23:45.467;5.73739302284;5.9295511267;5.73739302284
16-12-2021 18:23:45.468;8.63058600328;7.25724175049;8.63058600328
16-12-2021 18:23:45.469;7.13849150848;6.54845512155;7.13849150848
16-12-2021 18:23:45.470;7.08204097518;6.28675678892;7.08204097518
16-12-2021 18:23:45.471;6.4142743012;5.40735439648;6.4142743012
16-12-2021 18:23:45.472;3.60198750038;2.79119602552;3.60198750038
16-12-2021 18:23:45.473;3.1185758903;1.7762759695;3.1185758903
16-12-2021 18:23:45.474;3.097758584;2.01390060539;3.097758584
16-12-2021 18:23:45.475;0.48006671126;1.1399354186;0.48006671126
16-12-2021 18:23:45.476;-0.74815436044;-0.88199262177;0.74815436044
16-12-2021 18:23:45.477;-1.03434543624;-1.38221554157;1.03434543624
